                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"                     1.00000E+000                     6.00000E-001                     9.00000E-001                       "gfortran"                         "12.2.0"           "x86_64-macos-22.10.1"                       "20241209" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48 
                    model_number                              age                      period_days                binary_separation                             rl_1                             rl_2                    rl_overflow_1                    rl_overflow_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 ignore_rlof_flag                          ET_RL_1                          ET_RL_2                        ET_surf_1                        ET_surf_2                contact_condition               stopping_condition              mtransfer_timescale                                q                pre_zams_or_relax                  runtime_minutes                 had_RLOF_at_ZAMS                           had_ET                      had_contact 
                             435                     2.77127E+009                     2.67702E-001                     2.04445E+000                     7.85010E-001                     7.64405E-001                     7.39895E-004                     6.72601E-004                     9.42530E-004                     8.79901E-004                     8.23268E-001                     7.76710E-001                    -8.44522E+000                    -8.44522E+000                    -8.44522E+000                    -9.90000E+001                    -9.90000E+001                    -1.46589E+001                    -1.48794E+001                     1.00000E+000                     9.99999E-001                     4.36721E+051                     1.31844E+050                     1.41354E+050                     4.64041E+051                    -1.31701E+035                    -5.14945E+034                    -6.73998E+033                    -3.00042E+029                    -7.34663E+034                    -5.30289E+028                     1.00167E+000                     9.96973E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.47649E-005                    -1.00000E+000                    -7.24214E+015                     9.43448E-001                     0.00000E+000                     1.23304E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             436                     2.77134E+009                     2.67622E-001                     2.04404E+000                     7.84700E-001                     7.64402E-001                     1.00812E-003                     9.88570E-004                     1.28472E-003                     1.29326E-003                     8.22925E-001                     7.77052E-001                    -8.32390E+000                    -8.32390E+000                    -8.32390E+000                    -9.90000E+001                    -9.90000E+001                    -1.46587E+001                    -1.48789E+001                     1.00000E+000                     9.99999E-001                     4.36688E+051                     1.31787E+050                     1.41609E+050                     4.64028E+051                    -1.44917E+035                    -5.15327E+034                    -6.74439E+033                    -3.00287E+029                    -8.66396E+034                    -5.32048E+028                     1.00187E+000                     9.95862E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.30594E-005                    -1.00000E+000                    -5.47480E+015                     9.44257E-001                     0.00000E+000                     1.23304E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             437                     2.77141E+009                     2.67538E-001                     2.04362E+000                     7.84375E-001                     7.64403E-001                     1.30627E-003                     1.31239E-003                     1.66536E-003                     1.71688E-003                     8.22562E-001                     7.77415E-001                    -8.32390E+000                    -8.32390E+000                    -8.32390E+000                    -9.90000E+001                    -9.90000E+001                    -1.46591E+001                    -1.48779E+001                     1.00000E+000                     9.99999E-001                     4.36654E+051                     1.31736E+050                     1.41861E+050                     4.64014E+051                    -1.41573E+035                    -5.14775E+034                    -6.74948E+033                    -3.00422E+029                    -8.33452E+034                    -5.32103E+028                     1.00200E+000                     9.98756E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.81122E-006                    -1.00000E+000                    -5.47239E+015                     9.45115E-001                     0.00000E+000                     1.23304E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             438                     2.77149E+009                     2.67451E-001                     2.04318E+000                     7.84036E-001                     7.64406E-001                     1.60847E-003                     1.64794E-003                     2.05153E-003                     2.15585E-003                     8.22181E-001                     7.77797E-001                    -8.32390E+000                    -8.32390E+000                    -8.32390E+000                    -9.90000E+001                    -9.90000E+001                    -1.46595E+001                    -1.48773E+001                     1.00000E+000                     9.99999E-001                     4.36618E+051                     1.31686E+050                     1.42119E+050                     4.63999E+051                    -1.40067E+035                    -5.15507E+034                    -6.75475E+033                    -3.00457E+029                    -8.17609E+034                    -5.34609E+028                     1.00211E+000                     9.96367E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -3.92639E-005                    -1.00000E+000                    -5.46985E+015                     9.46017E-001                     0.00000E+000                     1.23305E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             439                     2.77158E+009                     2.67362E-001                     2.04272E+000                     7.83685E-001                     7.64410E-001                     1.90928E-003                     1.99050E-003                     2.43628E-003                     2.60397E-003                     8.21784E-001                     7.78193E-001                    -8.32390E+000                    -8.32390E+000                    -8.32390E+000                    -9.90000E+001                    -9.90000E+001                    -1.46600E+001                    -1.48762E+001                     1.00000E+000                     9.99999E-001                     4.36582E+051                     1.31636E+050                     1.42383E+050                     4.63983E+051                    -1.39513E+035                    -5.15903E+034                    -6.76023E+033                    -3.00606E+029                    -8.11623E+034                    -5.37000E+028                     1.00220E+000                     9.95412E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -8.83283E-005                    -1.00000E+000                    -5.46721E+015                     9.46956E-001                     0.00000E+000                     1.23305E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             440                     2.77166E+009                     2.67274E-001                     2.04227E+000                     7.83354E-001                     7.64402E-001                     2.30158E-003                     2.29106E-003                     2.93811E-003                     2.99719E-003                     8.21423E-001                     7.78554E-001                    -8.37897E+000                    -8.37897E+000                    -8.37897E+000                    -9.90000E+001                    -9.90000E+001                    -1.46606E+001                    -1.48752E+001                     1.00000E+000                     9.99999E-001                     4.36545E+051                     1.31623E+050                     1.42606E+050                     4.63968E+051                    -1.35598E+035                    -5.15889E+034                    -6.76586E+033                    -3.00652E+029                    -7.72424E+034                    -5.38157E+028                     1.00213E+000                     9.96366E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.68733E-005                    -1.00000E+000                    -6.20349E+015                     9.47811E-001                     0.00000E+000                     1.23305E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             441                     2.77175E+009                     2.67182E-001                     2.04181E+000                     7.82993E-001                     7.64406E-001                     2.61736E-003                     2.62848E-003                     3.34276E-003                     3.43860E-003                     8.21016E-001                     7.78961E-001                    -8.32679E+000                    -8.32679E+000                    -8.32679E+000                    -9.90000E+001                    -9.90000E+001                    -1.46608E+001                    -1.48745E+001                     1.00000E+000                     9.99999E-001                     4.36506E+051                     1.31567E+050                     1.42887E+050                     4.63952E+051                    -1.40835E+035                    -5.16364E+034                    -6.77138E+033                    -3.00804E+029                    -8.24270E+034                    -5.40148E+028                     1.00224E+000                     9.95095E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.48890E-005                    -1.00000E+000                    -5.49850E+015                     9.48776E-001                     0.00000E+000                     1.23305E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             442                     2.77184E+009                     2.67089E-001                     2.04133E+000                     7.82623E-001                     7.64413E-001                     2.92262E-003                     2.97449E-003                     3.73439E-003                     3.89121E-003                     8.20594E-001                     7.79383E-001                    -8.32679E+000                    -8.32679E+000                    -8.32679E+000                    -9.90000E+001                    -9.90000E+001                    -1.46612E+001                    -1.48736E+001                     1.00000E+000                     9.99999E-001                     4.36467E+051                     1.31511E+050                     1.43168E+050                     4.63935E+051                    -1.38221E+035                    -5.16531E+034                    -6.77719E+033                    -3.00920E+029                    -7.97902E+034                    -5.41854E+028                     1.00231E+000                     9.95135E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -4.10721E-005                    -1.00000E+000                    -5.49568E+015                     9.49779E-001                     0.00000E+000                     1.23306E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             443                     2.77193E+009                     2.66996E-001                     2.04086E+000                     7.82267E-001                     7.64412E-001                     3.29846E-003                     3.29492E-003                     4.21655E-003                     4.31040E-003                     8.20198E-001                     7.79780E-001                    -8.36673E+000                    -8.36673E+000                    -8.36673E+000                    -9.90000E+001                    -9.90000E+001                    -1.46618E+001                    -1.48727E+001                     1.00000E+000                     9.99999E-001                     4.36428E+051                     1.31483E+050                     1.43417E+050                     4.63918E+051                    -1.34452E+035                    -5.16365E+034                    -6.78310E+033                    -3.00968E+029                    -7.60317E+034                    -5.42597E+028                     1.00228E+000                     9.96696E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.88202E-005                    -1.00000E+000                    -6.02214E+015                     9.50722E-001                     0.00000E+000                     1.23306E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             444                     2.77203E+009                     2.66903E-001                     2.04038E+000                     7.81906E-001                     7.64410E-001                     3.66913E-003                     3.61852E-003                     4.69254E-003                     4.73375E-003                     8.19797E-001                     7.80181E-001                    -8.36673E+000                    -8.36673E+000                    -8.36673E+000                    -9.90000E+001                    -9.90000E+001                    -1.46622E+001                    -1.48720E+001                     1.00000E+000                     9.99999E-001                     4.36388E+051                     1.31449E+050                     1.43680E+050                     4.63901E+051                    -1.35873E+035                    -5.16916E+034                    -6.78891E+033                    -3.01010E+029                    -7.73916E+034                    -5.44659E+028                     1.00229E+000                     9.95279E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.65809E-005                    -1.00000E+000                    -6.01919E+015                     9.51676E-001                     0.00000E+000                     1.23306E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             445                     2.77212E+009                     2.66803E-001                     2.03987E+000                     7.81498E-001                     7.64429E-001                     3.91003E-003                     4.01158E-003                     5.00325E-003                     5.24781E-003                     8.19318E-001                     7.80659E-001                    -8.29660E+000                    -8.29660E+000                    -8.29660E+000                    -9.90000E+001                    -9.90000E+001                    -1.46625E+001                    -1.48711E+001                     1.00000E+000                     9.99999E-001                     4.36346E+051                     1.31355E+050                     1.44019E+050                     4.63883E+051                    -1.40306E+035                    -5.16810E+034                    -6.79483E+033                    -3.01181E+029                    -8.18297E+034                    -5.45830E+028                     1.00248E+000                     9.96321E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -9.25184E-005                    -1.00000E+000                    -5.11869E+015                     9.52815E-001                     0.00000E+000                     1.23306E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             446                     2.77221E+009                     2.66711E-001                     2.03940E+000                     7.81140E-001                     7.64432E-001                     4.24764E-003                     4.33581E-003                     5.43775E-003                     5.67194E-003                     8.18913E-001                     7.81064E-001                    -8.36478E+000                    -8.36478E+000                    -8.36478E+000                    -9.90000E+001                    -9.90000E+001                    -1.46633E+001                    -1.48702E+001                     1.00000E+000                     9.99999E-001                     4.36307E+051                     1.31337E+050                     1.44257E+050                     4.63866E+051                    -1.32852E+035                    -5.17161E+034                    -6.80116E+033                    -3.01132E+029                    -7.43348E+034                    -5.47764E+028                     1.00232E+000                     9.95881E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -7.81036E-005                    -1.00000E+000                    -5.98581E+015                     9.53782E-001                     0.00000E+000                     1.23307E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             447                     2.77231E+009                     2.66616E-001                     2.03892E+000                     7.80767E-001                     7.64436E-001                     4.58158E-003                     4.67664E-003                     5.86805E-003                     6.11776E-003                     8.18490E-001                     7.81487E-001                    -8.36478E+000                    -8.36478E+000                    -8.36478E+000                    -9.90000E+001                    -9.90000E+001                    -1.46638E+001                    -1.48693E+001                     1.00000E+000                     9.99999E-001                     4.36266E+051                     1.31291E+050                     1.44532E+050                     4.63848E+051                    -1.32737E+035                    -5.17240E+034                    -6.80695E+033                    -3.01219E+029                    -7.42061E+034                    -5.49097E+028                     1.00235E+000                     9.96376E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -9.01887E-005                    -1.00000E+000                    -5.98272E+015                     9.54792E-001                     0.00000E+000                     1.23307E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             448                     2.77241E+009                     2.66521E-001                     2.03843E+000                     7.80401E-001                     7.64433E-001                     4.97371E-003                     4.99945E-003                     6.37328E-003                     6.54008E-003                     8.18083E-001                     7.81894E-001                    -8.39666E+000                    -8.39666E+000                    -8.39666E+000                    -9.90000E+001                    -9.90000E+001                    -1.46643E+001                    -1.48685E+001                     1.00000E+000                     9.99999E-001                     4.36224E+051                     1.31262E+050                     1.44792E+050                     4.63829E+051                    -1.30679E+035                    -5.17674E+034                    -6.81294E+033                    -3.01268E+029                    -7.20979E+034                    -5.51101E+028                     1.00233E+000                     9.95510E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -1.75364E-006                    -1.00000E+000                    -6.43517E+015                     9.55764E-001                     0.00000E+000                     1.23307E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             449                     2.77252E+009                     2.66425E-001                     2.03795E+000                     7.80035E-001                     7.64429E-001                     5.36379E-003                     5.32053E-003                     6.87634E-003                     6.96013E-003                     8.17678E-001                     7.82300E-001                    -8.39666E+000                    -8.39666E+000                    -8.39666E+000                    -9.90000E+001                    -9.90000E+001                    -1.46647E+001                    -1.48677E+001                     1.00000E+000                     9.99999E-001                     4.36182E+051                     1.31231E+050                     1.45057E+050                     4.63811E+051                    -1.32006E+035                    -5.17126E+034                    -6.81893E+033                    -3.01362E+029                    -7.34741E+034                    -5.50941E+028                     1.00231E+000                     9.98632E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     9.48472E-005                    -1.00000E+000                    -6.43198E+015                     9.56733E-001                     0.00000E+000                     1.23307E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             450                     2.77262E+009                     2.66326E-001                     2.03744E+000                     7.79638E-001                     7.64442E-001                     5.65318E-003                     5.69556E-003                     7.25102E-003                     7.45061E-003                     8.17218E-001                     7.82759E-001                    -8.34129E+000                    -8.34129E+000                    -8.34129E+000                    -9.90000E+001                    -9.90000E+001                    -1.46650E+001                    -1.48673E+001                     1.00000E+000                     9.99999E-001                     4.36139E+051                     1.31154E+050                     1.45379E+050                     4.63792E+051                    -1.35499E+035                    -5.17692E+034                    -6.82495E+033                    -3.01410E+029                    -7.69044E+034                    -5.52944E+028                     1.00245E+000                     9.97034E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -1.13114E-005                    -1.00000E+000                    -5.65887E+015                     9.57834E-001                     0.00000E+000                     1.23308E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             451                     2.77272E+009                     2.66233E-001                     2.03697E+000                     7.79275E-001                     7.64443E-001                     6.00264E-003                     6.02363E-003                     7.70285E-003                     7.87977E-003                     8.16809E-001                     7.83168E-001                    -8.39510E+000                    -8.39510E+000                    -8.39510E+000                    -9.90000E+001                    -9.90000E+001                    -1.46656E+001                    -1.48662E+001                     1.00000E+000                     9.99999E-001                     4.36097E+051                     1.31130E+050                     1.45630E+050                     4.63773E+051                    -1.29602E+035                    -5.18289E+034                    -6.83120E+033                    -3.01481E+029                    -7.09413E+034                    -5.55642E+028                     1.00233E+000                     9.95590E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.43348E-005                    -1.00000E+000                    -6.40208E+015                     9.58813E-001                     0.00000E+000                     1.23308E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             452                     2.77282E+009                     2.66138E-001                     2.03648E+000                     7.78903E-001                     7.64446E-001                     6.35280E-003                     6.36164E-003                     8.15608E-003                     8.32190E-003                     8.16388E-001                     7.83589E-001                    -8.39510E+000                    -8.39510E+000                    -8.39510E+000                    -9.90000E+001                    -9.90000E+001                    -1.46660E+001                    -1.48653E+001                     1.00000E+000                     9.99999E-001                     4.36055E+051                     1.31086E+050                     1.45908E+050                     4.63754E+051                    -1.28600E+035                    -5.07708E+034                    -6.83709E+033                    -3.01595E+029                    -7.09915E+034                    -5.57654E+028                     1.00235E+000                     9.95031E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     2.72859E-005                    -1.00000E+000                    -6.39878E+015                     9.59824E-001                     0.00000E+000                     1.23308E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             453                     2.77293E+009                     2.66040E-001                     2.03598E+000                     7.78521E-001                     7.64449E-001                     6.70889E-003                     6.71028E-003                     8.61748E-003                     8.77793E-003                     8.15955E-001                     7.84023E-001                    -8.39510E+000                    -8.39510E+000                    -8.39510E+000                    -9.90000E+001                    -9.90000E+001                    -1.46664E+001                    -1.48644E+001                     1.00000E+000                     9.99999E-001                     4.36011E+051                     1.31035E+050                     1.46198E+050                     4.63734E+051                    -1.29199E+035                    -5.18519E+034                    -6.84310E+033                    -3.01690E+029                    -7.05032E+034                    -5.58564E+028                     1.00240E+000                     9.96339E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.43401E-005                    -1.00000E+000                    -6.39538E+015                     9.60866E-001                     0.00000E+000                     1.23308E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             454                     2.77304E+009                     2.65940E-001                     2.03547E+000                     7.78130E-001                     7.64453E-001                     7.04837E-003                     7.06978E-003                     9.05809E-003                     9.24815E-003                     8.15510E-001                     7.84467E-001                    -8.39510E+000                    -8.39510E+000                    -8.39510E+000                    -9.90000E+001                    -9.90000E+001                    -1.46670E+001                    -1.48637E+001                     1.00000E+000                     9.99999E-001                     4.35966E+051                     1.30982E+050                     1.46496E+050                     4.63714E+051                    -1.28760E+035                    -5.18813E+034                    -6.84927E+033                    -3.01700E+029                    -7.00289E+034                    -5.60211E+028                     1.00244E+000                     9.95994E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.49404E-005                    -1.00000E+000                    -6.39190E+015                     9.61934E-001                     0.00000E+000                     1.23308E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             455                     2.77315E+009                     2.65840E-001                     2.03496E+000                     7.77734E-001                     7.64459E-001                     7.38691E-003                     7.44539E-003                     9.49799E-003                     9.73942E-003                     8.15058E-001                     7.84920E-001                    -8.39510E+000                    -8.39510E+000                    -8.39510E+000                    -9.90000E+001                    -9.90000E+001                    -1.46675E+001                    -1.48629E+001                     1.00000E+000                     9.99999E-001                     4.35920E+051                     1.30926E+050                     1.46799E+050                     4.63693E+051                    -1.28388E+035                    -5.18980E+034                    -6.85555E+033                    -3.01771E+029                    -6.96343E+034                    -5.61818E+028                     1.00248E+000                     9.96188E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -2.97619E-005                    -1.00000E+000                    -6.38835E+015                     9.63023E-001                     0.00000E+000                     1.23308E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             456                     2.77327E+009                     2.65743E-001                     2.03447E+000                     7.77368E-001                     7.64452E-001                     7.79939E-003                     7.77626E-003                     1.00331E-002                     1.01723E-002                     8.14654E-001                     7.85323E-001                    -8.44738E+000                    -8.44738E+000                    -8.44738E+000                    -9.90000E+001                    -9.90000E+001                    -1.46680E+001                    -1.48620E+001                     1.00000E+000                     9.99999E-001                     4.35876E+051                     1.30912E+050                     1.47049E+050                     4.63672E+051                    -1.25025E+035                    -5.19438E+034                    -6.86189E+033                    -3.01831E+029                    -6.62190E+034                    -5.63952E+028                     1.00237E+000                     9.95398E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     7.40075E-005                    -1.00000E+000                    -7.20214E+015                     9.63995E-001                     0.00000E+000                     1.23309E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             457                     2.77338E+009                     2.65644E-001                     2.03396E+000                     7.76979E-001                     7.64457E-001                     8.11416E-003                     8.15026E-003                     1.04432E-002                     1.06615E-002                     8.14210E-001                     7.85768E-001                    -8.39658E+000                    -8.39658E+000                    -8.39658E+000                    -9.90000E+001                    -9.90000E+001                    -1.46683E+001                    -1.48612E+001                     1.00000E+000                     9.99999E-001                     4.35831E+051                     1.30851E+050                     1.47358E+050                     4.63651E+051                    -1.29468E+035                    -5.18870E+034                    -6.86797E+033                    -3.01989E+029                    -7.07126E+034                    -5.63842E+028                     1.00243E+000                     9.98495E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -5.78324E-006                    -1.00000E+000                    -6.40349E+015                     9.65068E-001                     0.00000E+000                     1.23309E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             458                     2.77349E+009                     2.65549E-001                     2.03347E+000                     7.76612E-001                     7.64452E-001                     8.49712E-003                     8.49222E-003                     1.09413E-002                     1.11089E-002                     8.13802E-001                     7.86175E-001                    -8.44594E+000                    -8.44594E+000                    -8.44594E+000                    -9.90000E+001                    -9.90000E+001                    -1.46688E+001                    -1.48606E+001                     1.00000E+000                     9.99999E-001                     4.35786E+051                     1.30826E+050                     1.47617E+050                     4.63630E+051                    -1.24352E+035                    -5.19604E+034                    -6.87419E+033                    -3.01956E+029                    -6.55166E+034                    -5.66274E+028                     1.00235E+000                     9.96542E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.56263E-005                    -1.00000E+000                    -7.17077E+015                     9.66051E-001                     0.00000E+000                     1.23309E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             459                     2.77361E+009                     2.65450E-001                     2.03297E+000                     7.76235E-001                     7.64448E-001                     8.87824E-003                     8.85050E-003                     1.14376E-002                     1.15776E-002                     8.13383E-001                     7.86594E-001                    -8.44594E+000                    -8.44594E+000                    -8.44594E+000                    -9.90000E+001                    -9.90000E+001                    -1.46691E+001                    -1.48596E+001                     1.00000E+000                     9.99999E-001                     4.35740E+051                     1.30785E+050                     1.47902E+050                     4.63608E+051                    -1.24691E+035                    -5.19998E+034                    -6.88023E+033                    -3.02120E+029                    -6.58104E+034                    -5.68469E+028                     1.00237E+000                     9.95870E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     8.36121E-005                    -1.00000E+000                    -7.16708E+015                     9.67064E-001                     0.00000E+000                     1.23309E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             460                     2.77373E+009                     2.65349E-001                     2.03245E+000                     7.75844E-001                     7.64444E-001                     9.25012E-003                     9.22834E-003                     1.19226E-002                     1.20720E-002                     8.12946E-001                     7.87031E-001                    -8.44594E+000                    -8.44594E+000                    -8.44594E+000                    -9.90000E+001                    -9.90000E+001                    -1.46695E+001                    -1.48587E+001                     1.00000E+000                     9.99999E-001                     4.35692E+051                     1.30733E+050                     1.48204E+050                     4.63586E+051                    -1.24014E+035                    -5.20136E+034                    -6.88642E+033                    -3.02251E+029                    -6.51134E+034                    -5.70018E+028                     1.00244E+000                     9.96196E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     7.48935E-005                    -1.00000E+000                    -7.16323E+015                     9.68122E-001                     0.00000E+000                     1.23309E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             461                     2.77386E+009                     2.65242E-001                     2.03191E+000                     7.75432E-001                     7.64443E-001                     9.63031E-003                     9.63212E-003                     1.24193E-002                     1.26002E-002                     8.12482E-001                     7.87495E-001                    -8.44594E+000                    -8.44594E+000                    -8.44594E+000                    -9.90000E+001                    -9.90000E+001                    -1.46699E+001                    -1.48579E+001                     1.00000E+000                     9.99999E-001                     4.35642E+051                     1.30669E+050                     1.48530E+050                     4.63562E+051                    -1.22872E+035                    -5.20692E+034                    -6.89283E+033                    -3.02335E+029                    -6.39094E+034                    -5.72520E+028                     1.00256E+000                     9.94854E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     4.14573E-005                    -1.00000E+000                    -7.15914E+015                     9.69246E-001                     0.00000E+000                     1.23310E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             462                     2.77400E+009                     2.65131E-001                     2.03134E+000                     7.75000E-001                     7.64445E-001                     1.00190E-002                     1.00704E-002                     1.29277E-002                     1.31735E-002                     8.11993E-001                     7.87985E-001                    -8.44594E+000                    -8.44594E+000                    -8.44594E+000                    -9.90000E+001                    -9.90000E+001                    -1.46704E+001                    -1.48568E+001                     1.00000E+000                     9.99999E-001                     4.35589E+051                     1.30599E+050                     1.48872E+050                     4.63536E+051                    -1.22078E+035                    -5.20021E+034                    -6.89954E+033                    -3.02468E+029                    -6.31756E+034                    -5.72556E+028                     1.00269E+000                     9.98421E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                    -2.68182E-005                    -1.00000E+000                    -7.15483E+015                     9.70433E-001                     0.00000E+000                     1.23310E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
                             463                     2.77414E+009                     2.65020E-001                     2.03077E+000                     7.74582E-001                     7.64431E-001                     1.04779E-002                     1.04855E-002                     1.35271E-002                     1.37167E-002                     8.11536E-001                     7.88441E-001                    -8.49391E+000                    -8.49391E+000                    -8.49391E+000                    -9.90000E+001                    -9.90000E+001                    -1.46710E+001                    -1.48561E+001                     1.00000E+000                     9.99999E-001                     4.35536E+051                     1.30568E+050                     1.49173E+050                     4.63510E+051                    -1.19169E+035                    -5.20893E+034                    -6.90653E+033                    -3.02446E+029                    -6.01730E+034                    -5.75493E+028                     1.00266E+000                     9.96077E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     3.64656E-005                    -1.00000E+000                    -7.98581E+015                     9.71542E-001                     0.00000E+000                     1.23310E+004                     0.00000E+000                     0.00000E+000                     1.00000E+000 
